* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 09-24-2018
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 09-24-2018
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 09-24-2018
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 09-24-2018
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 09-24-2018
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 09-24-2018
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 09-24-2018
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 09-24-2018
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 09-24-2018
* Calibration ROI is expired  = No
* Calibration ROI performed on = 09-24-2018
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 09-24-2018
* Chemistry = SYBR_GREEN
* Date Created = 2019-07-24 13:51:53 PM CDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\Katie\Documents\Shedd Aquarium Coral Research Fellowship\Sandy_Mermaid\Data\qPCR\20190724_KP_01.eds
* Experiment Name = Power_UP_SYBR
* Experiment Run End Time = 2019-07-24 09:52:47 AM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	DRNMIN	NOAMP	Tm1	Tm2	Tm3	Tm4
79	G7	false	SC026	C	UNKNOWN	VIC	NFQ-MGB	24.042	24.213	0.242								false	0.010	true	3	23	Amp		0.955	N	N	N	N	N				
79	G7	false	SC026	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
80	G8	false	SC028	C	UNKNOWN	VIC	NFQ-MGB	24.943	24.551	0.555								false	0.010	true	3	24	Amp		0.938	N	N	Y	N	N				
80	G8	false	SC028	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
81	G9	false	SC029	C	UNKNOWN	VIC	NFQ-MGB	24.783	24.562	0.312								false	0.010	true	3	24	Amp		0.925	N	N	N	N	N				
81	G9	false	SC029	D	UNKNOWN	FAM	NFQ-MGB	22.596	23.259	0.938								false	0.010	true	3	21	Amp		0.195	Y	N	Y	N	N				
82	G10	false	SC030	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
82	G10	false	SC030	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
83	G11	false	PTC	C	UNKNOWN	VIC	NFQ-MGB	27.626	28.394	1.086								false	0.010	true	3	26	Amp		0.910	N	N	Y	N	N				
83	G11	false	PTC	D	UNKNOWN	FAM	NFQ-MGB	24.871	25.119	0.351								false	0.010	true	3	23	Amp		0.247	Y	N	N	N	N				
84	G12	false	NTC	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
84	G12	false	NTC	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	19	No Amp		0.000	Y	N	N	N	Y				
85	H1	false	SC001	C	UNKNOWN	VIC	NFQ-MGB	23.483	23.408	0.106								false	0.010	true	3	22	Amp		0.927	N	N	N	N	N				
85	H1	false	SC001	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
